steel grade;weight;forbidden;mandatory;cost0;cost1;cost2;cost3;cost4;cost5;cost6;flows
KM50;24330;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;GEBEITST,
K710;73138;0;0;0.00709204;0.00665204;0.00588204;0.00511421;0.00435446;0.003616;0.00196477;CAPL,TTS,
KM50;5139;0;0;0.00205171;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;0.023217;GEBEITST,
KM50;11636;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GEBEITST,
KM50;11636;0;0;0.00687204;0.00643204;0.00566213;0.00489585;0.00414042;0.00341243;0.00196477;GEBEITST,
KM50;11636;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
T220;9926;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;BAF_HNX,BAF,TTS,ELG,
L630;32522;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG3,SDG,TTS,HDG,
L630;20481;0;0;0.00588204;0.00544262;0.00467823;0.0039284;0.00321322;0.00257191;0.00196477;SG3,SDG,TTS,HDG,
L630;20481;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;SG3,SDG,TTS,HDG,
L630;20481;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;SG3,SDG,TTS,HDG,
L630;20481;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
L630;20481;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG3,SDG,TTS,HDG,
KM40;25387;0;0;0.0130556;0.0177148;0.0252471;0.0422437;0.0641281;0.0909081;0.122587;GEBEITST,
KM40;25387;0;0;0.00199442;0.00217226;0.00277186;0.00567697;0.0130556;0.0252471;0.0422437;GEBEITST,
TB60;26022;0;0;0.00196477;0.00199442;0.00227747;0.00404042;0.00923905;0.0194514;0.0343621;SG3,SDG,TTS,HDG,
TB60;71283;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;SG3,SDG,TTS,HDG,
TB60;47521;0;0;0.00283292;0.00249087;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;SG3,SDG,TTS,HDG,
TB60;47521;0;0;0.00351372;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;0.00330309;SG3,SDG,TTS,HDG,
KM50;25119;0;0;0.00257191;0.00227048;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;GEBEITST,
KM50;97319;0;0;0.00311568;0.00274359;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;GEBEITST,
KM50;48659;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;GEBEITST,
KM50;97319;0;0;0.00414042;0.00371934;0.00301968;0.00241314;0.0020148;0.00196477;0.00217226;GEBEITST,
KM50;48659;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GEBEITST,
KM50;48659;0;0;0.00621204;0.00577204;0.00500497;0.00424721;0.00351372;0.00283292;0.00196477;GEBEITST,
KM50;97319;0;0;0.00698204;0.00654204;0.00577204;0.00500497;0.00424721;0.00351372;0.00196477;GEBEITST,
KM50;24330;0;0;0.00775204;0.00731204;0.00654204;0.00577204;0.00500497;0.00424721;0.00196477;GEBEITST,
KM50;97319;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
KM50;48659;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
KM50;48659;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
K110;23828;0;0;0.00341243;0.00301968;0.00241314;0.0020148;0.00196477;0.00217226;0.00364156;CAPL,TTS,ELG,
K110;57771;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;CAPL,TTS,ELG,
K110;57771;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;CAPL,TTS,ELG,
K110;57771;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;CAPL,TTS,ELG,
K110;57771;0;0;0.00643204;0.00599204;0.0052236;0.0044619;0.00371934;0.00301968;0.00196477;CAPL,TTS,ELG,
K110;57771;0;0;0.00720204;0.00676204;0.00599204;0.0052236;0.0044619;0.00371934;0.00196477;CAPL,TTS,ELG,
T250;36899;0;0;0.00450773;0.00639731;0.0104179;0.0212855;0.0368895;0.057376;0.082757;SG3,SDG,TTS,HDG,
T250;21569;0;0;0.00203321;0.00227747;0.00301436;0.00639731;0.0145202;0.0273767;0.0450707;SG3,SDG,TTS,HDG,
T250;21569;0;0;0.00196477;0.00199442;0.00227747;0.00404042;0.00923905;0.0194514;0.0343621;SG3,SDG,TTS,HDG,
T250;21569;0;0;0.003616;0.00321322;0.00257191;0.00209667;0.00196477;0.00203321;0.00301436;SG3,SDG,TTS,HDG,
T250;21569;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;SG3,SDG,TTS,HDG,
T250;43138;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG3,SDG,TTS,HDG,
T250;43138;0;0;0.00588204;0.00544262;0.00467823;0.0039284;0.00321322;0.00257191;0.00196477;SG3,SDG,TTS,HDG,
T250;43138;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;SG3,SDG,TTS,HDG,
T250;43138;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;SG3,SDG,TTS,HDG,
T250;43138;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
T250;18857;0;0;0.00203321;0.00227747;0.00301436;0.00639731;0.0145202;0.0273767;0.0450707;SG3,SDG,TTS,HDG,
T250;18857;0;0;0.003616;0.00321322;0.00257191;0.00209667;0.00196477;0.00203321;0.00301436;SG3,SDG,TTS,HDG,
T250;18857;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG3,SDG,TTS,HDG,
T250;18857;0;0;0.00588204;0.00544262;0.00467823;0.0039284;0.00321322;0.00257191;0.00196477;SG3,SDG,TTS,HDG,
T250;18857;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;SG3,SDG,TTS,HDG,
T250;18857;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
T250;18857;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
T250;18875;0;0;0.00639731;0.00923905;0.0145202;0.0273767;0.0450707;0.0676541;0.0951337;SG3,SDG,TTS,HDG,
T250;18875;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;SG3,SDG,TTS,HDG,
T250;18875;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;SG3,SDG,TTS,HDG,
T250;18875;0;0;0.00588204;0.00544262;0.00467823;0.0039284;0.00321322;0.00257191;0.00196477;SG3,SDG,TTS,HDG,
T250;18875;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;SG3,SDG,TTS,HDG,
T250;18875;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
K320;23272;0;0;0.00599204;0.0055524;0.004787;0.00403409;0.0033121;0.00265631;0.00196477;GEBEITST,
T250;24744;0;0;0.00277186;0.00364156;0.00567697;0.0130556;0.0252471;0.0422437;0.0641281;SG3,SDG,TTS,HDG,
T250;24744;0;0;0.00301968;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;SG3,SDG,TTS,HDG,
T250;24744;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;SG3,SDG,TTS,HDG,
LK40;7680;0;0;0.00371934;0.0033121;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;GEBEITST,
LK40;24330;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;GEBEITST,
LK40;24330;0;0;0.00753204;0.00709204;0.00632204;0.0055524;0.004787;0.00403409;0.00196477;GEBEITST,
LK70;17198;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;SG3,SDG,TTS,HDG,
KM50;112804;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;GEBEITST,
LK70;26777;0;0;0.00257191;0.00227048;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;SG3,SDG,TTS,HDG,
LK70;26737;0;0;0.00321322;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;0.00450773;SG3,SDG,TTS,HDG,
LK70;80213;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;SG3,SDG,TTS,HDG,
LK70;26737;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG3,SDG,TTS,HDG,
LK70;26737;0;0;0.00621204;0.00577204;0.00500497;0.00424721;0.00351372;0.00283292;0.00196477;SG3,SDG,TTS,HDG,
LK70;26737;0;0;0.00698204;0.00654204;0.00577204;0.00500497;0.00424721;0.00351372;0.00196477;SG3,SDG,TTS,HDG,
LK70;26737;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;SG3,SDG,TTS,HDG,
LK70;26737;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
LK70;26737;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
LK70;26737;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
L760;29709;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;CAPL,TTS,
T230;57131;0;0;0.00241314;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;BAF_HNX,BAF,TTS,ELG,
T230;69136;0;0;0.00311568;0.00274359;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;BAF_HNX,BAF,TTS,ELG,
T230;69136;0;0;0.00382354;0.00341243;0.00274359;0.00220669;0.00196477;0.00197231;0.00257305;BAF_HNX,BAF,TTS,ELG,
T230;69136;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;BAF_HNX,BAF,TTS,ELG,
T230;103704;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;BAF_HNX,BAF,TTS,ELG,
T230;69136;0;0;0.00610204;0.00566213;0.00489585;0.00414042;0.00341243;0.00274359;0.00196477;BAF_HNX,BAF,TTS,ELG,
KM60;31734;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;GEBEITST,
KM50;51367;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;GEBEITST,
KM40;47602;0;0;0.00199442;0.00217226;0.00277186;0.00567697;0.0130556;0.0252471;0.0422437;GEBEITST,
KM40;79336;0;0;0.00371934;0.0033121;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;GEBEITST,
KN20;22325;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;CAPL,BT2,
T230;18610;0;0;0.00720204;0.00676204;0.00599204;0.0052236;0.0044619;0.00371934;0.00196477;BAF_HNX,BAF,TTS,ELG,
KT20;5768;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GEBEITST,
KT20;28332;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
KT20;3294;0;0;0.00414042;0.00371934;0.00301968;0.00241314;0.0020148;0.00196477;0.00217226;GEBEITST,
KT20;14086;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
L650;21241;0;0;0.00588204;0.00544262;0.00467823;0.0039284;0.00321322;0.00257191;0.00196477;CAPL,TTS,
L650;97613;0;0;0.00786204;0.00742204;0.00665204;0.00588204;0.00511421;0.00435446;0.00196477;CAPL,TTS,
K710;23365;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;CAPL,BT2,
T250;37043;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;SG3,SDG,TTS,HDG,
T250;48854;0;0;0.00292537;0.00257191;0.00209667;0.00196477;0.00203321;0.00301436;0.00639731;SG3,SDG,TTS,HDG,
T250;24427;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;SG3,SDG,TTS,HDG,
T250;48854;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG3,SDG,TTS,HDG,
T250;48854;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;SG3,SDG,TTS,HDG,
T250;24427;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;SG3,SDG,TTS,HDG,
T250;24427;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
T250;48854;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
KM80;25980;0;0;0.00722707;0.0104179;0.0160717;0.0296055;0.0479972;0.0712798;0.0994592;GEBEITST,
KM80;43299;0;0;0.00450773;0.00639731;0.0104179;0.0212855;0.0368895;0.057376;0.082757;GEBEITST,
KM80;51959;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;GEBEITST,
KM80;51959;0;0;0.00610204;0.00566213;0.00489585;0.00414042;0.00341243;0.00274359;0.00196477;GEBEITST,
KM40;53202;0;0;0.00199442;0.00217226;0.00277186;0.00567697;0.0130556;0.0252471;0.0422437;GEBEITST,
KM40;105781;0;0;0.00371934;0.0033121;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;GEBEITST,
KM40;105781;0;0;0.00753204;0.00709204;0.00632204;0.0055524;0.004787;0.00403409;0.00196477;GEBEITST,
T230;29081;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG3,SDG,TTS,HDG,
T230;29081;0;0;0.00797204;0.00753204;0.00676204;0.00599204;0.0052236;0.0044619;0.00196477;SG3,SDG,TTS,HDG,
T230;29081;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
KM40;93087;0;0;0.00371934;0.0033121;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;GEBEITST,
T230;16745;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;SG3,SDG,TTS,HDG,
T230;16745;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
T230;16745;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
TB30;7500;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;CAPL,TTS,
TB30;26525;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;CAPL,TTS,
TB30;53051;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;CAPL,TTS,
TB30;53051;0;0;0.00654204;0.00610204;0.00533308;0.00456995;0.00382354;0.00311568;0.00196477;CAPL,TTS,
TB30;26525;0;0;0.00731204;0.00687204;0.00610204;0.00533308;0.00456995;0.00382354;0.00196477;CAPL,TTS,
TB30;53051;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;CAPL,TTS,
TB30;26525;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;CAPL,TTS,
TB30;26525;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;CAPL,TTS,
L620;34656;0;0;0.00292537;0.00257191;0.00209667;0.00196477;0.00203321;0.00301436;0.00639731;GALTEC,SDG,TTS,HDG,
L620;135156;0;0;0.003616;0.00321322;0.00257191;0.00209667;0.00196477;0.00203321;0.00301436;GALTEC,SDG,TTS,HDG,
L620;115848;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;GALTEC,SDG,TTS,HDG,
L620;135156;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GALTEC,SDG,TTS,HDG,
L620;135156;0;0;0.00588204;0.00544262;0.00467823;0.0039284;0.00321322;0.00257191;0.00196477;GALTEC,SDG,TTS,HDG,
L620;96539;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;GALTEC,SDG,TTS,HDG,
L620;115848;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;GALTEC,SDG,TTS,HDG,
L620;135156;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
L620;115848;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
L620;135156;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
L620;135156;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
L620;115848;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
L620;135156;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
L620;115848;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
KM30;24330;0;0;0.00277186;0.00364156;0.00567697;0.0130556;0.0252471;0.0422437;0.0641281;GEBEITST,
KM30;24330;0;0;0.00241314;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;GEBEITST,
KM30;24330;0;0;0.00599204;0.0055524;0.004787;0.00403409;0.0033121;0.00265631;0.00196477;GEBEITST,
KM30;24330;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
TB60;19865;0;0;0.00720204;0.00676204;0.00599204;0.0052236;0.0044619;0.00371934;0.00196477;SG3,SDG,TTS,HDG,
TB60;19865;0;0;0.00797204;0.00753204;0.00676204;0.00599204;0.0052236;0.0044619;0.00196477;SG3,SDG,TTS,HDG,
L620;16058;0;0;0.003616;0.00321322;0.00257191;0.00209667;0.00196477;0.00203321;0.00301436;GALTEC,SDG,BT2,HDG,
L620;16058;0;0;0.00371934;0.0033121;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;GALTEC,SDG,BT2,HDG,
L620;16058;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GALTEC,SDG,BT2,HDG,
L620;16058;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GALTEC,SDG,BT2,HDG,
L620;16058;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GALTEC,SDG,BT2,HDG,
L620;16058;0;0;0.00588204;0.00544262;0.00467823;0.0039284;0.00321322;0.00257191;0.00196477;GALTEC,SDG,BT2,HDG,
L620;16058;0;0;0.00599204;0.0055524;0.004787;0.00403409;0.0033121;0.00265631;0.00196477;GALTEC,SDG,BT2,HDG,
L620;16058;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;GALTEC,SDG,BT2,HDG,
L620;16058;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;GALTEC,SDG,BT2,HDG,
L620;16058;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;GALTEC,SDG,BT2,HDG,
L620;16058;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
L620;16058;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
L620;16058;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
L620;16058;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
L620;20244;0;0;0.003616;0.00321322;0.00257191;0.00209667;0.00196477;0.00203321;0.00301436;GALTEC,SDG,TTS,HDG,
L620;24522;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;GALTEC,SDG,TTS,HDG,
L620;49044;0;0;0.00588204;0.00544262;0.00467823;0.0039284;0.00321322;0.00257191;0.00196477;GALTEC,SDG,TTS,HDG,
L620;24522;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;GALTEC,SDG,TTS,HDG,
L620;24522;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
L620;49044;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
TB60;19806;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;SG3,SDG,TTS,HDG,
L620;23229;0;0;0.00321322;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;0.00450773;GALTEC,SDG,BT2,HDG,
L620;23229;0;0;0.00621204;0.00577204;0.00500497;0.00424721;0.00351372;0.00283292;0.00196477;GALTEC,SDG,BT2,HDG,
L620;17950;0;0;0.00196477;0.00203321;0.00240998;0.00450773;0.0104179;0.0212855;0.0368895;GALTEC,SDG,BT2,HDG,
L620;17950;0;0;0.00257191;0.00227048;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;GALTEC,SDG,BT2,HDG,
L620;35899;0;0;0.00321322;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;0.00450773;GALTEC,SDG,BT2,HDG,
L620;17950;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;GALTEC,SDG,BT2,HDG,
L620;35899;0;0;0.00775204;0.00731204;0.00654204;0.00577204;0.00500497;0.00424721;0.00196477;GALTEC,SDG,BT2,HDG,
TB60;30034;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;SG3,SDG,TTS,HDG,
TB60;24047;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;SG3,SDG,TTS,HDG,
TB60;24047;0;0;0.003616;0.00321322;0.00257191;0.00209667;0.00196477;0.00203321;0.00301436;SG3,SDG,TTS,HDG,
TB60;24047;0;0;0.00588204;0.00544262;0.00467823;0.0039284;0.00321322;0.00257191;0.00196477;SG3,SDG,TTS,HDG,
TB60;24047;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;SG3,SDG,TTS,HDG,
TB60;24047;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;SG3,SDG,TTS,HDG,
TB60;24047;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
TB60;24047;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
KM80;8359;0;0;0.0177148;0.023217;0.031934;0.0510236;0.0750055;0.103885;0.137663;GEBEITST,
KM80;20009;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;GEBEITST,
KM80;20009;0;0;0.00196477;0.00197231;0.00217226;0.00364156;0.00817559;0.0177148;0.031934;GEBEITST,
T230;55549;0;0;0.00321322;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;0.00450773;SG3,SDG,TTS,HDG,
T230;83252;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG3,SDG,TTS,HDG,
T230;55501;0;0;0.00698204;0.00654204;0.00577204;0.00500497;0.00424721;0.00351372;0.00196477;SG3,SDG,TTS,HDG,
T230;83252;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
T230;83252;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
KM20;26445;0;0;0.00241314;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;GEBEITST,
KM20;26445;0;0;0.00414042;0.00371934;0.00301968;0.00241314;0.0020148;0.00196477;0.00217226;GEBEITST,
T230;12904;0;0;0.0296055;0.0368895;0.0479972;0.0712798;0.0994592;0.132538;0.170516;GALTEC,SDG,BT2,HDG,
T230;21138;0;0;0.00364156;0.0050491;0.00817559;0.0177148;0.031934;0.0510236;0.0750055;GALTEC,SDG,BT2,HDG,
T230;42275;0;0;0.00209176;0.00240998;0.00330309;0.00722707;0.0160717;0.0296055;0.0479972;GALTEC,SDG,BT2,HDG,
T230;21138;0;0;0.00351372;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;0.00330309;GALTEC,SDG,BT2,HDG,
T230;21138;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GALTEC,SDG,BT2,HDG,
T230;21138;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GALTEC,SDG,BT2,HDG,
T230;21138;0;0;0.00654204;0.00610204;0.00533308;0.00456995;0.00382354;0.00311568;0.00196477;GALTEC,SDG,BT2,HDG,
T230;42275;0;0;0.00731204;0.00687204;0.00610204;0.00533308;0.00456995;0.00382354;0.00196477;GALTEC,SDG,BT2,HDG,
T230;21138;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
T230;42275;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
T230;42275;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
KM20;24330;0;0;0.00241314;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;GEBEITST,
KM20;24330;0;0;0.00599204;0.0055524;0.004787;0.00403409;0.0033121;0.00265631;0.00196477;GEBEITST,
